date,volume,open,high,low,close,adjclose
2020-07-02,3521800,16.68000030517578,17.059999465942383,16.100000381469727,16.149999618530273,16.149999618530273
2020-07-01,12751600,16.450000762939453,16.8700008392334,15.619999885559082,16.139999389648438,16.139999389648438
2020-06-30,3418400,15.989999771118164,16.59000015258789,15.869999885559082,16.5,16.5
2020-06-29,3557600,15.569999694824219,16.09000015258789,15.220000267028809,16.079999923706055,16.079999923706055
2020-06-26,5440600,15.739999771118164,15.789999961853027,15.109999656677246,15.479999542236328,15.479999542236328
2020-06-25,7065800,14.9399995803833,15.979999542236328,14.819999694824219,15.90999984741211,15.90999984741211
2020-06-24,3869800,15.640000343322754,15.789999961853027,14.9399995803833,15.039999961853027,15.039999961853027
2020-06-23,4659800,15.75,16.290000915527344,15.600000381469727,16.239999771118164,16.239999771118164
2020-06-22,3576900,15.3100004196167,15.59000015258789,14.859999656677246,15.489999771118164,15.489999771118164
2020-06-19,6047400,16.010000228881836,16.420000076293945,15.40999984741211,15.430000305175781,15.430000305175781
2020-06-18,3087900,15.5600004196167,16.079999923706055,15.220000267028809,15.65999984741211,15.65999984741211
2020-06-17,2919700,16.25,16.389999389648438,15.65999984741211,15.8100004196167,15.8100004196167
2020-06-16,5182900,17.34000015258789,17.489999771118164,15.869999885559082,16.219999313354492,16.219999313354492
2020-06-15,4044700,15.300000190734863,16.579999923706055,14.9399995803833,16.389999389648438,16.389999389648438
2020-06-12,4676900,15.859999656677246,16.399999618530273,15.289999961853027,16.270000457763672,16.270000457763672
2020-06-11,5245900,15.5,15.819999694824219,14.760000228881836,14.770000457763672,14.770000457763672
2020-06-10,5270400,18.020000457763672,18.18000030517578,16.93000030517578,16.940000534057617,16.940000534057617
2020-06-09,4474600,18.90999984741211,19,17.90999984741211,18.139999389648438,18.139999389648438
2020-06-08,4502300,19.200000762939453,19.68000030517578,18.649999618530273,19.559999465942383,19.559999465942383
2020-06-05,5945700,19.209999084472656,19.459999084472656,17.899999618530273,18,18
2020-06-04,5535700,17.649999618530273,18.149999618530273,17.1299991607666,17.600000381469727,17.600000381469727
2020-06-03,9362300,16.920000076293945,17.93000030517578,16.81999969482422,17.850000381469727,17.850000381469727
2020-06-02,9025700,15,16.280000686645508,14.970000267028809,16.15999984741211,16.15999984741211
2020-06-01,9541400,14.300000190734863,14.8100004196167,14.020000457763672,14.760000228881836,14.760000228881836
2020-05-29,29835400,14.949999809265137,15.350000381469727,14,14.210000038146973,14.210000038146973
2020-05-28,6427700,17.600000381469727,17.649999618530273,16.329999923706055,16.56999969482422,16.56999969482422
2020-05-27,5838000,17.229999542236328,17.729999542236328,16.309999465942383,17.68000030517578,17.68000030517578
2020-05-26,5131200,16.59000015258789,16.670000076293945,16.200000762939453,16.360000610351562,16.360000610351562
2020-05-22,5049200,15.949999809265137,15.979999542236328,15.0600004196167,15.479999542236328,15.479999542236328
2020-05-21,2842400,16.84000015258789,16.93000030517578,15.8100004196167,15.850000381469727,15.850000381469727
2020-05-20,4629700,16.510000228881836,17.229999542236328,16.479999542236328,16.979999542236328,16.979999542236328
2020-05-19,2477300,16.510000228881836,16.729999542236328,15.779999732971191,16.15999984741211,16.15999984741211
2020-05-18,4446900,16.639999389648438,17.170000076293945,16.510000228881836,16.729999542236328,16.729999542236328
2020-05-15,5436200,14.800000190734863,15.359999656677246,14.520000457763672,15.279999732971191,15.279999732971191
2020-05-14,3024800,14.210000038146973,15.220000267028809,13.649999618530273,15.149999618530273,15.149999618530273
2020-05-13,4283600,15.390000343322754,15.420000076293945,14.390000343322754,14.65999984741211,14.65999984741211
2020-05-12,2650200,16.829999923706055,17.110000610351562,15.8100004196167,15.819999694824219,15.819999694824219
2020-05-11,2832100,17.079999923706055,17.239999771118164,16.350000381469727,16.700000762939453,16.700000762939453
2020-05-08,2240800,17.739999771118164,17.90999984741211,17.190000534057617,17.649999618530273,17.649999618530273
2020-05-07,6119000,16.739999771118164,17.700000762939453,16.690000534057617,17.329999923706055,17.329999923706055
2020-05-06,2941500,16.739999771118164,17.049999237060547,16.09000015258789,16.209999084472656,16.209999084472656
